order_item_id,restaurant_id,name,price,quantity,image,description
588644ef-549c-4292-acfe-5774894587b8,9b07d13c-cca8-44c2-b206-47361fa3c764,Tuna Roll,15.20,126,,Tuna roll with sesame and nori
33202883-fc1b-4aeb-9cfa-1361c7dff26e,9b07d13c-cca8-44c2-b206-47361fa3c764,Chicken Noodle Soup,38.36,120,,Hearty chicken broth with noodles
bed3d260-6cb6-444c-999e-795336f6cce3,0b63100a-138f-40b2-8630-b528d411ab38,Chicken Burrito,39.26,26,,Large burrito with chicken and beans
c94092e6-9de4-4123-a069-2867eb0af2b2,0b63100a-138f-40b2-8630-b528d411ab38,Salmon Roll,4.92,186,,Fresh salmon with avocado and rice
d02d761b-2fbd-426f-b9fe-ae57e0f3ca80,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Cheesecake,22.58,161,,Creamy cheesecake with berry sauce
0ff7696c-8b88-4c3c-bafe-8e8cd19b5c37,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Sushi Combo,16.75,239,,Assorted sushi rolls with soy sauce
a275de53-7043-46ec-a046-0b59e20e8cda,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Kung Pao Chicken,17.60,203,,Spicy stir-fry with peanuts and peppers
25f96771-a0b8-4d20-b01e-583f1b1a058d,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Chicken Burrito,28.21,18,,Large burrito with chicken and beans
edb4985b-4caf-4347-ac81-d9993a4f5fa3,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Chicken Burrito,5.90,29,,Large burrito with chicken and beans
344fda45-e53b-4c54-886c-3f7785e4040c,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Chicken Wings,13.84,190,,Crispy wings with buffalo sauce
be74720f-cc10-42a0-8c6d-ee624f6aa6f5,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Chicken Noodle Soup,15.63,154,,Hearty chicken broth with noodles
cc8021e1-cd8a-462a-b7ab-3e2763dec28b,0705da43-60fa-4a4b-813d-14a47a9c2a8d,Chicken Noodle Soup,36.87,84,,Hearty chicken broth with noodles
14df2a5e-146e-4010-9b12-abd8a8526ff9,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Mozzarella Sticks,8.19,186,,Fried mozzarella with marinara
4d403d11-a07d-4a60-a42d-6ce66ea02884,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Veggie Burger,14.77,101,,Plant-based patty with fresh vegetables
f8cb7327-6fcd-48f5-8ed5-ad53c564d25b,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Chicken Burrito,33.10,176,,Large burrito with chicken and beans
02410298-b49e-4950-9bec-0f3613c27fb4,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Veggie Burger,27.02,113,,Plant-based patty with fresh vegetables
06428936-ad22-446a-8d26-5e285b86509c,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Grilled Salmon,4.16,84,,Salmon fillet with lemon butter
26a1ded2-3cd6-4de1-84a3-a792ecba0267,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Salmon Roll,38.12,92,,Fresh salmon with avocado and rice
23e698da-0c3f-4679-bec1-5077512c9baf,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Iced Tea,10.49,40,,Chilled black tea with lemon
530cf1e6-8d45-40bc-bfae-347ef6aa64dd,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Chicken Noodle Soup,6.31,221,,Hearty chicken broth with noodles
2d1713a5-7ca3-4c02-a7cf-c9a3f1ced676,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Caesar Salad,21.98,143,,"Romaine, parmesan, croutons, and Caesar dressing"
e25fc3cb-9b08-4125-a342-ccc9d056e19c,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,BBQ Chicken Pizza,27.59,229,,"Smoky BBQ sauce, grilled chicken, and red onion"
fe30f907-1f8c-4cab-8563-c6e87137525b,e5eaa708-e9c1-49fd-96a0-b07d7ebb44b6,Tomato Soup,25.24,44,,Creamy tomato soup with herbs
a93fcf77-eb8a-453a-a4b9-6221bc81469b,b165da72-356b-4059-a4ef-cbf94ca19112,Salmon Roll,33.76,202,,Fresh salmon with avocado and rice
11f057d7-43cf-4ace-ad4a-ef7fd4e366b0,b165da72-356b-4059-a4ef-cbf94ca19112,Sushi Combo,29.75,16,,Assorted sushi rolls with soy sauce
3704600f-512c-4d0d-8ddb-2d4e524d08e4,b165da72-356b-4059-a4ef-cbf94ca19112,French Fries,16.76,189,,Golden fries with sea salt
e1b8908b-75dc-40e6-bd73-254362b4b485,c1c742d2-62ca-4f96-9151-86f3bda48648,Cheesecake,25.73,197,,Creamy cheesecake with berry sauce
3f2381b9-a535-4c3e-8989-628962b3175b,c1c742d2-62ca-4f96-9151-86f3bda48648,Cheesecake,12.02,66,,Creamy cheesecake with berry sauce
46790885-a22b-4511-99d7-02ab3931ce63,c1c742d2-62ca-4f96-9151-86f3bda48648,Beef Tacos,38.65,205,,Seasoned beef tacos with salsa
789ccba6-ae6b-4dc2-9552-f10efe2784ba,c1c742d2-62ca-4f96-9151-86f3bda48648,Latte,36.40,54,,Smooth espresso with milk
6848e409-57c1-45b5-aeb7-2da060b56009,4c174cd9-4b60-4bb1-87b6-c3011a279b82,Cheesecake,20.31,77,,Creamy cheesecake with berry sauce
d791088c-142c-4f40-9112-9172b281bbb1,4c174cd9-4b60-4bb1-87b6-c3011a279b82,Chicken Wings,21.81,112,,Crispy wings with buffalo sauce
cfb44d21-e077-4ec9-9dc3-7d297f9b443d,4c174cd9-4b60-4bb1-87b6-c3011a279b82,Sushi Combo,33.23,210,,Assorted sushi rolls with soy sauce
2fcf03a0-86a9-4688-8efc-f6de242b3103,4c174cd9-4b60-4bb1-87b6-c3011a279b82,Tomato Soup,35.28,18,,Creamy tomato soup with herbs
c20b3090-d166-4fd9-91cf-3690eea10667,4c174cd9-4b60-4bb1-87b6-c3011a279b82,Latte,35.32,146,,Smooth espresso with milk
bbce0ef1-132f-4421-a37e-52c0d4ec45de,4c174cd9-4b60-4bb1-87b6-c3011a279b82,Caesar Salad,29.39,137,,"Romaine, parmesan, croutons, and Caesar dressing"
e442baf2-bfd8-4463-a722-c34d710b4c95,28436492-7152-4223-a2f8-9466bd67ff1a,Greek Salad,13.88,200,,"Feta, olives, cucumber, and oregano vinaigrette"
e2a313a7-4991-4f63-9916-847adf30f306,28436492-7152-4223-a2f8-9466bd67ff1a,Sushi Combo,13.43,236,,Assorted sushi rolls with soy sauce
a1b34356-e5b8-470e-9897-517f9a622f9b,28436492-7152-4223-a2f8-9466bd67ff1a,Chicken Noodle Soup,33.75,28,,Hearty chicken broth with noodles
8a1e1329-1b9f-400f-ad2a-d58651acf64a,28436492-7152-4223-a2f8-9466bd67ff1a,Lasagna,33.23,231,,Layered pasta with beef ragù and béchamel
1791c706-3787-42c9-8ede-2b8207745f17,28436492-7152-4223-a2f8-9466bd67ff1a,Ribeye Steak,37.37,111,,Grilled ribeye with herb butter
e1d9ba34-5afe-47df-a527-1e8f4db0c2ac,28436492-7152-4223-a2f8-9466bd67ff1a,Cheeseburger,17.93,100,,"Beef patty with cheddar, lettuce, and tomato"
40ef6553-5632-4c8f-8211-44f2ee120e43,28436492-7152-4223-a2f8-9466bd67ff1a,Penne Arrabiata,17.56,25,,Penne pasta with spicy tomato sauce
7f7d067e-0db7-4b6b-bcb8-fb2a2d5b9e6f,28436492-7152-4223-a2f8-9466bd67ff1a,Grilled Salmon,11.67,86,,Salmon fillet with lemon butter
1212763f-4e33-4a98-8f24-6820f48bd55d,28436492-7152-4223-a2f8-9466bd67ff1a,Caesar Salad,34.05,171,,"Romaine, parmesan, croutons, and Caesar dressing"
30ec82ec-d5d3-4f63-aee5-b983837262f5,28436492-7152-4223-a2f8-9466bd67ff1a,Chicken Burrito,32.31,40,,Large burrito with chicken and beans
0f2d8f5a-59f4-467e-acf5-38e68fe73eaf,28436492-7152-4223-a2f8-9466bd67ff1a,BBQ Chicken Pizza,13.94,217,,"Smoky BBQ sauce, grilled chicken, and red onion"
5817803f-2df7-42c7-a6f2-cfa482c5dee5,28436492-7152-4223-a2f8-9466bd67ff1a,Latte,28.84,40,,Smooth espresso with milk
5aef1a51-ad4d-4e62-b61a-bb8cd7237721,28436492-7152-4223-a2f8-9466bd67ff1a,Latte,19.83,6,,Smooth espresso with milk
d8c9b5d5-5e27-443a-a7c6-3c46aba937de,28436492-7152-4223-a2f8-9466bd67ff1a,Veggie Burger,4.19,60,,Plant-based patty with fresh vegetables
7f93e25f-f818-4568-857b-d3d1d448913d,48afbea5-d08c-4960-80b6-0e29b0cac37a,Chicken Noodle Soup,23.48,191,,Hearty chicken broth with noodles
c12c9cc4-cc16-4c40-ae67-7c8e41c55d74,48afbea5-d08c-4960-80b6-0e29b0cac37a,Chocolate Cake,7.55,78,,Rich chocolate cake with ganache
ea2ce9f4-6234-466c-a92a-5cbf93bbc733,48afbea5-d08c-4960-80b6-0e29b0cac37a,Penne Arrabiata,14.46,17,,Penne pasta with spicy tomato sauce
3ab9590d-be93-4b07-b490-256c2d8ebb26,48afbea5-d08c-4960-80b6-0e29b0cac37a,Penne Arrabiata,18.78,208,,Penne pasta with spicy tomato sauce
65095ef2-57a9-4a7e-81f9-a51702e3bf30,48afbea5-d08c-4960-80b6-0e29b0cac37a,Cappuccino,5.79,219,,Espresso with steamed milk foam
e7a85372-52f6-46d1-a316-121d062788df,48afbea5-d08c-4960-80b6-0e29b0cac37a,Iced Tea,25.22,9,,Chilled black tea with lemon
bc517a0c-c4d2-4d75-b4f5-ccd49a8d8af4,48afbea5-d08c-4960-80b6-0e29b0cac37a,Penne Arrabiata,29.66,79,,Penne pasta with spicy tomato sauce
3029b200-356c-4f19-be1e-b9c3ffecbd98,48afbea5-d08c-4960-80b6-0e29b0cac37a,Chocolate Cake,3.56,95,,Rich chocolate cake with ganache
c223fa02-cb61-4994-ba79-d929dbc81ebf,48afbea5-d08c-4960-80b6-0e29b0cac37a,Penne Arrabiata,24.27,52,,Penne pasta with spicy tomato sauce
e80bf0ba-335b-4ccd-a228-030e4cd2167a,48afbea5-d08c-4960-80b6-0e29b0cac37a,Veggie Burger,22.55,97,,Plant-based patty with fresh vegetables
ad6b606a-5da1-493b-8d22-d581ce81c782,48afbea5-d08c-4960-80b6-0e29b0cac37a,Bacon Burger,38.20,144,,"Crispy bacon, cheddar, and house sauce"
99ef82b2-2f77-4c9d-9805-ac81125c0002,48afbea5-d08c-4960-80b6-0e29b0cac37a,Pepperoni Pizza,17.71,125,,Spicy pepperoni with mozzarella cheese
90b2a0ab-f776-4cc6-84a7-df37296cd4c0,48afbea5-d08c-4960-80b6-0e29b0cac37a,BBQ Chicken Pizza,26.64,100,,"Smoky BBQ sauce, grilled chicken, and red onion"
b5b54028-3d54-4e51-bfbb-bbc220e154e9,48afbea5-d08c-4960-80b6-0e29b0cac37a,Chicken Alfredo,30.70,96,,Pasta in rich alfredo sauce with chicken
54d5d4fa-bb48-4ce1-9fdf-9fba8d0b5bbd,d8b16b16-2cb5-498f-a859-48ed50d1013b,Bacon Burger,16.05,192,,"Crispy bacon, cheddar, and house sauce"
91f38442-66c1-4f4a-94f3-cc38a8fa3f71,d8b16b16-2cb5-498f-a859-48ed50d1013b,Caesar Salad,31.58,193,,"Romaine, parmesan, croutons, and Caesar dressing"
93d5ed62-0a9c-47da-a1ba-24f5961ac945,d8b16b16-2cb5-498f-a859-48ed50d1013b,Chicken Burrito,8.36,95,,Large burrito with chicken and beans
9d13fdc4-d1c1-4f0c-aee5-440e0e525870,d8b16b16-2cb5-498f-a859-48ed50d1013b,Chicken Burrito,33.11,49,,Large burrito with chicken and beans
c4b6a71c-fd69-4829-91ca-5d42635e4dd1,d8b16b16-2cb5-498f-a859-48ed50d1013b,Cappuccino,39.20,127,,Espresso with steamed milk foam
40eef3e1-6230-4cf1-a496-125e08552e16,d8b16b16-2cb5-498f-a859-48ed50d1013b,Salmon Roll,33.04,21,,Fresh salmon with avocado and rice
9917500c-c4a4-4c84-bde6-3d23fc771e81,d8b16b16-2cb5-498f-a859-48ed50d1013b,Cappuccino,4.85,56,,Espresso with steamed milk foam
ffeb680a-a62f-453e-9fb5-669c72b69c9b,d8b16b16-2cb5-498f-a859-48ed50d1013b,BBQ Chicken Pizza,32.30,231,,"Smoky BBQ sauce, grilled chicken, and red onion"
592a000d-5697-4586-a1de-4f5e4a18e661,d8b16b16-2cb5-498f-a859-48ed50d1013b,BBQ Chicken Pizza,14.99,84,,"Smoky BBQ sauce, grilled chicken, and red onion"
4cf001f3-9ea0-4fae-a4fa-eff838f1ed48,d8b16b16-2cb5-498f-a859-48ed50d1013b,Mozzarella Sticks,39.50,144,,Fried mozzarella with marinara
3032a441-1c3b-416b-bae3-5271ad4c4c7f,d8b16b16-2cb5-498f-a859-48ed50d1013b,Latte,12.72,197,,Smooth espresso with milk
c79062c6-5567-4280-a988-8a6e29be09c2,d8b16b16-2cb5-498f-a859-48ed50d1013b,Tuna Roll,13.91,225,,Tuna roll with sesame and nori
4463d01a-0bc0-4d97-9555-e9ba7e91dedc,d8b16b16-2cb5-498f-a859-48ed50d1013b,Cheeseburger,35.02,89,,"Beef patty with cheddar, lettuce, and tomato"
1c82c6de-a85e-462b-b69b-193bdda20725,bc7ab29e-5e64-4633-bc65-42cc9733515d,Greek Salad,32.60,116,,"Feta, olives, cucumber, and oregano vinaigrette"
a4d6139f-a3de-417f-87d6-df3a640d8c39,bc7ab29e-5e64-4633-bc65-42cc9733515d,Mozzarella Sticks,30.56,234,,Fried mozzarella with marinara
a828432e-32b9-41d4-bec0-9616b87d4abc,bc7ab29e-5e64-4633-bc65-42cc9733515d,Chicken Wings,15.84,52,,Crispy wings with buffalo sauce
84d8c487-45dc-4abd-b8bb-e9f045cdd2d0,bc7ab29e-5e64-4633-bc65-42cc9733515d,Iced Tea,28.69,99,,Chilled black tea with lemon
60fb4bcd-b070-4edc-9792-b71da5996581,bc7ab29e-5e64-4633-bc65-42cc9733515d,Pad Thai,32.66,191,,Rice noodles with peanuts and tamarind
a1066913-eea5-4750-81a1-b1400fcb5cfe,c5140b24-8800-46ac-8db5-a5c6946816fd,Veggie Burger,19.17,215,,Plant-based patty with fresh vegetables
694f6011-594d-49cc-b38c-367d9d162508,c5140b24-8800-46ac-8db5-a5c6946816fd,Salmon Roll,23.36,87,,Fresh salmon with avocado and rice
974b1628-5bfb-403d-a574-9589e3cfb7fe,c5140b24-8800-46ac-8db5-a5c6946816fd,Caesar Salad,6.41,174,,"Romaine, parmesan, croutons, and Caesar dressing"
135d781d-f69b-4737-880f-79425e82ead2,c5140b24-8800-46ac-8db5-a5c6946816fd,Kung Pao Chicken,14.66,159,,Spicy stir-fry with peanuts and peppers
66379c0f-2095-4d94-b3ac-df13a0477ff9,c5140b24-8800-46ac-8db5-a5c6946816fd,Chocolate Cake,9.57,118,,Rich chocolate cake with ganache
07f68292-300d-465d-9a22-cb4a0f23e85c,c5140b24-8800-46ac-8db5-a5c6946816fd,Ribeye Steak,19.78,191,,Grilled ribeye with herb butter
6fea0c40-6b50-4cde-ac26-7204172a3d53,c5140b24-8800-46ac-8db5-a5c6946816fd,Ribeye Steak,25.88,116,,Grilled ribeye with herb butter
dce0df0c-394d-4dff-8da4-cda226e6590b,7ad9d861-59cc-44e7-b61c-d751aed9e8bd,Cheeseburger,6.23,168,,"Beef patty with cheddar, lettuce, and tomato"
6fde7229-fff1-4e7a-b437-7d9be4148742,7ad9d861-59cc-44e7-b61c-d751aed9e8bd,Mozzarella Sticks,16.72,210,,Fried mozzarella with marinara
cb92f17d-63ac-4531-9f62-bc97628f56a2,7ad9d861-59cc-44e7-b61c-d751aed9e8bd,Sushi Combo,38.18,41,,Assorted sushi rolls with soy sauce
04f33e00-8b7e-412a-a0d1-d14d2d291006,7ad9d861-59cc-44e7-b61c-d751aed9e8bd,Cheesecake,4.77,22,,Creamy cheesecake with berry sauce
12f153c8-0709-4d79-b797-899c3015af7e,7ad9d861-59cc-44e7-b61c-d751aed9e8bd,Penne Arrabiata,31.84,98,,Penne pasta with spicy tomato sauce
30ccbf42-4325-448a-bbdc-daa47a9d8718,f2a37a87-d18c-4201-a5f7-d2b8a2682c42,Chicken Wings,38.06,13,,Crispy wings with buffalo sauce
54505bbb-8386-447a-bb10-aa340a8a3ab5,f2a37a87-d18c-4201-a5f7-d2b8a2682c42,Chicken Noodle Soup,28.22,247,,Hearty chicken broth with noodles
223bbad9-82ff-4e22-b372-08e665fc5e7d,f2a37a87-d18c-4201-a5f7-d2b8a2682c42,Grilled Salmon,17.04,200,,Salmon fillet with lemon butter
4609fb27-1bf9-4c2e-b414-80749ce92b44,f2a37a87-d18c-4201-a5f7-d2b8a2682c42,Bacon Burger,24.39,140,,"Crispy bacon, cheddar, and house sauce"
2decd6bf-33c6-4ba2-a769-04c781eb31c0,f2a37a87-d18c-4201-a5f7-d2b8a2682c42,Grilled Salmon,17.99,171,,Salmon fillet with lemon butter
fc582ba9-7039-4187-9b7c-445868d294bd,f2a37a87-d18c-4201-a5f7-d2b8a2682c42,Pad Thai,12.59,34,,Rice noodles with peanuts and tamarind
7b663fc2-cb9a-4799-880c-5a3afa0fc1a9,8f071d30-aac5-40dd-a1fe-0704ed301134,Salmon Roll,21.67,104,,Fresh salmon with avocado and rice
223f07e9-efa3-4482-9c0b-e5ffa980bea1,a60bf696-9517-4ba2-8d57-5b876f0b6163,Greek Salad,13.03,71,,"Feta, olives, cucumber, and oregano vinaigrette"
e11ec711-5b71-493b-ad29-341c995cb39f,a60bf696-9517-4ba2-8d57-5b876f0b6163,Cheesecake,11.31,161,,Creamy cheesecake with berry sauce
cd60875c-b633-479a-8bec-a46761d7575e,a60bf696-9517-4ba2-8d57-5b876f0b6163,Kung Pao Chicken,28.76,130,,Spicy stir-fry with peanuts and peppers
32b85d50-71e4-427f-956c-3cca9f64094a,a60bf696-9517-4ba2-8d57-5b876f0b6163,Tuna Roll,7.96,223,,Tuna roll with sesame and nori
72307e0d-f3c9-4b94-a2dd-0b5ae5013c89,a60bf696-9517-4ba2-8d57-5b876f0b6163,Bacon Burger,19.95,235,,"Crispy bacon, cheddar, and house sauce"
13c979bd-3fd2-46bc-a8b8-cb5532208306,a60bf696-9517-4ba2-8d57-5b876f0b6163,Cheesecake,39.80,212,,Creamy cheesecake with berry sauce
41e8e16e-980a-4357-9f75-0081da342d19,a60bf696-9517-4ba2-8d57-5b876f0b6163,Fish Tacos,27.81,186,,Grilled fish with slaw and lime
ee2e0734-d98d-45c5-b859-7d8942a8f5ac,a60bf696-9517-4ba2-8d57-5b876f0b6163,Bacon Burger,23.52,79,,"Crispy bacon, cheddar, and house sauce"
b4b1f13a-ca6a-4889-b185-49fe8363d757,a60bf696-9517-4ba2-8d57-5b876f0b6163,Beef Tacos,34.49,187,,Seasoned beef tacos with salsa
205ee9fc-bb19-4393-b7d2-22da397608e2,a60bf696-9517-4ba2-8d57-5b876f0b6163,Salmon Roll,32.39,135,,Fresh salmon with avocado and rice
3c5c49e3-20be-49ab-b0cf-7c3c3e4a9743,a60bf696-9517-4ba2-8d57-5b876f0b6163,Lasagna,7.92,56,,Layered pasta with beef ragù and béchamel
2f2850e1-8d16-4b1a-b2b4-86b933839a06,a60bf696-9517-4ba2-8d57-5b876f0b6163,Tomato Soup,12.12,131,,Creamy tomato soup with herbs
558e79d7-cb07-4e2c-a46a-181a56a5e183,a60bf696-9517-4ba2-8d57-5b876f0b6163,Pepperoni Pizza,16.64,151,,Spicy pepperoni with mozzarella cheese
7e81f9ca-8b73-4bc1-9d3f-82988fa88ae5,a60bf696-9517-4ba2-8d57-5b876f0b6163,Grilled Salmon,20.51,146,,Salmon fillet with lemon butter
aa11d992-9fa0-4142-8784-b9fba5d7bf7a,a60bf696-9517-4ba2-8d57-5b876f0b6163,Tomato Soup,25.77,27,,Creamy tomato soup with herbs
1950f610-f380-4fb3-8557-ccbb57dfe735,f2b103a9-d015-44a9-8171-cf16ee30e7ce,Beef Tacos,17.99,188,,Seasoned beef tacos with salsa
2243cabd-0652-4d38-89ed-c446a361ffad,f2b103a9-d015-44a9-8171-cf16ee30e7ce,Latte,22.64,201,,Smooth espresso with milk
4a91f8b4-8f9f-42f5-9d6e-fac4d44a0522,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Bacon Burger,8.06,86,,"Crispy bacon, cheddar, and house sauce"
f64d0d26-ad00-4db6-ad09-a457291b4195,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Bacon Burger,19.88,179,,"Crispy bacon, cheddar, and house sauce"
d0805bf1-fbc6-48ee-a8d3-4681e78a96d1,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Ribeye Steak,8.17,217,,Grilled ribeye with herb butter
2b9cd84c-758c-4066-b045-0e6f175acd68,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Salmon Roll,31.45,38,,Fresh salmon with avocado and rice
96a0fb33-9bf6-40a5-997e-ce8e0d277885,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Chocolate Cake,21.80,227,,Rich chocolate cake with ganache
9cad6ca0-485d-4900-973b-ffbab81d0099,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Cheeseburger,33.76,137,,"Beef patty with cheddar, lettuce, and tomato"
e7419406-79ff-442c-adb2-f8df7e2056d8,2435fab0-d6f6-4dc7-b9df-3b66c1c16135,Chicken Noodle Soup,14.57,46,,Hearty chicken broth with noodles
c7891cba-9fad-46fd-b9fe-2d18bf1397ec,ab089824-b06b-4fd9-b9c5-ebebb1269d1a,Lasagna,16.10,245,,Layered pasta with beef ragù and béchamel
1712fecd-545a-4734-98f1-678d1d6352fb,ab089824-b06b-4fd9-b9c5-ebebb1269d1a,Kung Pao Chicken,34.29,69,,Spicy stir-fry with peanuts and peppers
dc9ed9cb-e824-4de3-a542-d89f9811d627,ab089824-b06b-4fd9-b9c5-ebebb1269d1a,Tuna Roll,26.62,146,,Tuna roll with sesame and nori
fd7d7a7c-cf39-4a65-b06e-3831637aa212,ab089824-b06b-4fd9-b9c5-ebebb1269d1a,Pad Thai,8.06,82,,Rice noodles with peanuts and tamarind
cb920a86-9603-4df1-a0c5-a6720a6b4c3d,ab089824-b06b-4fd9-b9c5-ebebb1269d1a,Veggie Burger,21.79,48,,Plant-based patty with fresh vegetables
6d38e094-cf30-44c6-a4db-7a050a8900d1,ab089824-b06b-4fd9-b9c5-ebebb1269d1a,Chicken Noodle Soup,9.73,164,,Hearty chicken broth with noodles
d1032d90-398c-4026-bbba-65040a86e6d7,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Chicken Burrito,34.17,149,,Large burrito with chicken and beans
357266fa-7abe-45fe-8902-d92a68d211d2,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,BBQ Chicken Pizza,33.54,12,,"Smoky BBQ sauce, grilled chicken, and red onion"
f418f95e-dbec-48b2-b0cd-1a2aa8b244e1,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Veggie Burger,5.15,169,,Plant-based patty with fresh vegetables
a7e1a54b-ab46-461b-989d-67b2f495134e,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Chicken Alfredo,27.20,201,,Pasta in rich alfredo sauce with chicken
fe20dd0d-baad-411e-a8c5-674d910e1cf9,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,French Fries,26.00,12,,Golden fries with sea salt
d089eafd-d7e8-4121-9c2f-145c47969f5b,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Iced Tea,35.86,144,,Chilled black tea with lemon
76a9d6ae-23fb-41b1-9682-b01180a1a8b4,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Kung Pao Chicken,26.87,82,,Spicy stir-fry with peanuts and peppers
0e779408-3895-446b-846e-5fbf6b55d6a0,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Latte,12.41,211,,Smooth espresso with milk
55aeb509-c6ed-4d88-9ade-e2b812cb00c6,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Mozzarella Sticks,14.33,23,,Fried mozzarella with marinara
a214ea33-c3f7-4233-aaa9-eb4734442974,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Cheeseburger,9.25,111,,"Beef patty with cheddar, lettuce, and tomato"
c2846214-7f77-4367-b89b-c9eb11b69cf0,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Latte,20.41,92,,Smooth espresso with milk
a0dff2c4-c4c7-4e88-aacd-8e56b2547308,41228ed0-f87e-4f26-a015-4b0ceb2dd2a0,Chicken Noodle Soup,14.88,188,,Hearty chicken broth with noodles
54d9e543-0fd8-4a08-9794-07f45e2770fb,11ed7330-a3a0-4f97-9d8d-be6f9a1f3ddf,Ribeye Steak,39.00,38,,Grilled ribeye with herb butter
8b8c97d0-f398-40a2-926e-4479f5cde19d,11ed7330-a3a0-4f97-9d8d-be6f9a1f3ddf,Grilled Salmon,22.25,32,,Salmon fillet with lemon butter
8f515a34-2020-4bee-b88d-881cd64916f9,11ed7330-a3a0-4f97-9d8d-be6f9a1f3ddf,Fish Tacos,12.30,36,,Grilled fish with slaw and lime
7cc9513d-9260-4ae3-90c2-5ca30540941c,11ed7330-a3a0-4f97-9d8d-be6f9a1f3ddf,Pad Thai,19.87,41,,Rice noodles with peanuts and tamarind
67fb2e0e-a35c-4b45-a312-6c00dea8169b,11ed7330-a3a0-4f97-9d8d-be6f9a1f3ddf,Caesar Salad,5.34,247,,"Romaine, parmesan, croutons, and Caesar dressing"
315284cc-421c-4ed1-bcdb-23edff3cdf94,11ed7330-a3a0-4f97-9d8d-be6f9a1f3ddf,Chicken Wings,34.96,112,,Crispy wings with buffalo sauce
9ed223d9-ec26-4e55-99ad-3799c693504f,db4b5af3-7688-4b94-87ed-62720377b224,Sushi Combo,33.11,244,,Assorted sushi rolls with soy sauce
7ad8d822-be7d-4ff1-a0fc-50f8bbecb02e,db4b5af3-7688-4b94-87ed-62720377b224,Fish Tacos,10.41,45,,Grilled fish with slaw and lime
e050dbea-a3c4-445a-944d-8b0682fd63e4,db4b5af3-7688-4b94-87ed-62720377b224,Iced Tea,39.75,124,,Chilled black tea with lemon
b5e9092e-74b2-421e-b64a-4ba46810c261,db4b5af3-7688-4b94-87ed-62720377b224,Iced Tea,35.50,132,,Chilled black tea with lemon
71dea6b0-7233-4299-97be-15f7171a6df3,67f2c7fe-adad-4380-b2fa-c3cc4808110a,Veggie Burger,37.91,134,,Plant-based patty with fresh vegetables
055930d6-498d-467e-b7be-75c7c27f65c2,a4f7a600-1191-4258-9ae5-bbd418f7293f,Penne Arrabiata,11.33,95,,Penne pasta with spicy tomato sauce
03b4ca57-2caf-4555-baa0-92253bdbaa9a,a4f7a600-1191-4258-9ae5-bbd418f7293f,Cheeseburger,5.34,131,,"Beef patty with cheddar, lettuce, and tomato"
f3fab3a6-f321-4188-ad42-15d65e0b9459,a4f7a600-1191-4258-9ae5-bbd418f7293f,Latte,13.90,7,,Smooth espresso with milk
3c3302c8-3371-41a0-9a26-2103c3ca8e5a,a4f7a600-1191-4258-9ae5-bbd418f7293f,Caesar Salad,19.19,230,,"Romaine, parmesan, croutons, and Caesar dressing"
f06ff7e0-c0ef-4079-90d6-a91b9110b796,a4f7a600-1191-4258-9ae5-bbd418f7293f,Chicken Alfredo,29.98,200,,Pasta in rich alfredo sauce with chicken
c0208ee0-4c4b-4f0a-b2a0-2056467f7729,a4f7a600-1191-4258-9ae5-bbd418f7293f,Mozzarella Sticks,16.82,107,,Fried mozzarella with marinara
